tipo_falla,severidad,tiempo_parada_hrs,costo_reparacion,equipo_id,id_proyecto,fecha,_ingested_at,_source
Falla eléctrica,BAJA,2.6,19561.55,EQ-0554,PRY-0108,2024-10-20,20260405_211439,sistema_hsec
Accidente,Alta,8.5,21900.12,EQ-1318,PRY-0421,2024-09-11,20260405_211439,sistema_hsec
Falla eléctrica,Baja,10.9,22707.79,EQ-0378,PRY-0038,2024-11-03,20260405_211439,sistema_hsec
Lluvia,Crítica,6.2,44584.42,EQ-0261,PRY-0038,2024-05-08,20260405_211439,sistema_hsec
Falla software,BAJA,-5.0,28602.14,EQ-0736,PRY-0215,2024-02-06,20260405_211439,sistema_hsec
Falla mecánica,Media,4.0,35125.17,EQ-1831,PRY-0444,2024-11-17,20260405_211439,sistema_hsec
Rotura tubería,Alta,6.5,38433.51,EQ-0728,PRY-0456,2024-04-06,20260405_211439,sistema_hsec
Lluvia,BAJA,0.8,52625.79,EQ-1040,PRY-0394,2024-01-04,20260405_211439,sistema_hsec
Falla eléctrica,Baja,17.7,28025.82,EQ-0791,PRY-0323,2024-09-02,20260405_211439,sistema_hsec
Accidente,Media,13.9,10843.45,EQ-0669,PRY-0175,2024-03-01,20260405_211439,sistema_hsec
Accidente,Alta,2.7,32263.98,EQ-0909,PRY-0188,2024-04-25,20260405_211439,sistema_hsec
Accidente,Alta,23.6,30646.6,EQ-0918,PRY-0373,2024-08-21,20260405_211439,sistema_hsec
Accidente,Alta,18.9,30894.73,EQ-0851,PRY-0016,2024-12-10,20260405_211439,sistema_hsec
Rotura tubería,Alta,2.8,43041.41,EQ-0478,PRY-0187,2024-08-30,20260405_211439,sistema_hsec
Rotura tubería,Media,3.5,7814.64,EQ-0132,PRY-0316,2024-05-13,20260405_211439,sistema_hsec
Falla software,Alta,10.9,17563.91,EQ-0926,PRY-0101,2024-04-23,20260405_211439,sistema_hsec
Lluvia,Alta,8.3,48698.08,EQ-0299,PRY-0453,2024-12-30,20260405_211439,sistema_hsec
Falla mecánica,Baja,15.9,22291.69,EQ-0740,PRY-0351,2024-02-28,20260405_211439,sistema_hsec
Rotura tubería,Media,14.2,19256.1,EQ-0201,PRY-0004,2024-03-30,20260405_211439,sistema_hsec
Deslizamiento,Alta,4.3,33933.18,EQ-0569,PRY-0225,2024-01-04,20260405_211439,sistema_hsec
Lluvia,Baja,31.0,49096.9,EQ-0956,PRY-0400,2024-10-04,20260405_211439,sistema_hsec
Falla eléctrica,Media,11.3,32774.99,EQ-0515,PRY-0238,2024-12-15,20260405_211439,sistema_hsec
Accidente,Baja,10.2,31274.48,EQ-0061,PRY-0485,2024-12-25,20260405_211439,sistema_hsec
Falla software,Alta,2.7,26623.2,EQ-1872,PRY-0314,2024-11-04,20260405_211439,sistema_hsec
Deslizamiento,Baja,0.0,6690.01,EQ-1975,PRY-0434,2024-10-15,20260405_211439,sistema_hsec
Accidente,Media,0.8,18716.42,EQ-0379,PRY-0198,2024-04-01,20260405_211439,sistema_hsec
Lluvia,Alta,30.7,44893.44,EQ-0357,PRY-0444,2024-10-26,20260405_211439,sistema_hsec
Falla eléctrica,Media,17.2,30735.7,EQ-1008,PRY-0193,2024-08-24,20260405_211439,sistema_hsec
Lluvia,Baja,24.0,46413.86,EQ-0429,PRY-0044,2024-07-02,20260405_211439,sistema_hsec
Rotura tubería,Baja,0.4,22871.94,EQ-0020,PRY-0246,2024-02-06,20260405_211439,sistema_hsec
Falla mecánica,Baja,23.0,32774.13,EQ-1175,PRY-0273,2024-09-11,20260405_211439,sistema_hsec
Falla software,BAJA,6.1,37260.07,EQ-0433,PRY-0207,2024-12-23,20260405_211439,sistema_hsec
Accidente,BAJA,9.8,1929.74,EQ-0671,PRY-0361,2024-02-11,20260405_211439,sistema_hsec
Falla software,Baja,-5.0,49550.44,EQ-0881,PRY-0109,2024-11-12,20260405_211439,sistema_hsec
Falla eléctrica,Crítica,1.8,20851.02,EQ-0032,PRY-0016,2024-08-30,20260405_211439,sistema_hsec
Deslizamiento,BAJA,11.2,27143.5,EQ-0009,PRY-0051,2024-02-10,20260405_211439,sistema_hsec
Accidente,Alta,4.0,53419.52,EQ-0297,PRY-0199,2024-01-24,20260405_211439,sistema_hsec
Lluvia,critica,3.8,21584.87,EQ-0805,PRY-0036,2024-02-06,20260405_211439,sistema_hsec
Lluvia,Media,14.9,33257.75,EQ-1961,PRY-0110,2024-08-09,20260405_211439,sistema_hsec
Lluvia,Crítica,13.1,7058.26,EQ-1110,PRY-0410,2024-02-12,20260405_211439,sistema_hsec
Deslizamiento,BAJA,5.8,51721.58,EQ-0398,PRY-0092,2024-01-30,20260405_211439,sistema_hsec
Falla software,Media,1.3,52332.15,EQ-0989,PRY-0367,2024-03-31,20260405_211439,sistema_hsec
Falla mecánica,Baja,6.7,15399.23,EQ-0826,PRY-0393,2024-10-11,20260405_211439,sistema_hsec
Falla software,Media,4.9,10258.01,EQ-1133,PRY-0322,2024-12-21,20260405_211439,sistema_hsec
Lluvia,Baja,0.4,4061.44,EQ-1275,PRY-0252,2024-11-05,20260405_211439,sistema_hsec
Accidente,Media,3.1,48228.32,EQ-0784,PRY-0159,2024-01-27,20260405_211439,sistema_hsec
Falla eléctrica,Alta,11.4,50520.83,EQ-1824,PRY-0159,2024-05-06,20260405_211439,sistema_hsec
Lluvia,BAJA,6.0,28993.13,EQ-1796,PRY-0155,2024-08-24,20260405_211439,sistema_hsec
Lluvia,Baja,5.0,10000.67,EQ-0511,PRY-0473,2024-02-12,20260405_211439,sistema_hsec
Falla software,Media,3.7,29577.33,EQ-1450,PRY-0233,2024-06-13,20260405_211439,sistema_hsec
Lluvia,BAJA,-5.0,30473.43,EQ-0119,PRY-0203,2024-03-12,20260405_211439,sistema_hsec
Rotura tubería,Crítica,7.4,40099.43,EQ-0180,PRY-0422,2024-07-04,20260405_211439,sistema_hsec
Deslizamiento,Baja,15.7,51879.29,EQ-0305,PRY-0246,2024-07-30,20260405_211439,sistema_hsec
Falla eléctrica,Alta,16.4,47324.57,EQ-1146,PRY-0083,2024-07-28,20260405_211439,sistema_hsec
Falla mecánica,Media,3.7,16225.87,EQ-1083,PRY-0016,2024-09-14,20260405_211439,sistema_hsec
Falla software,BAJA,14.0,7148.36,EQ-1304,PRY-0354,2024-01-22,20260405_211439,sistema_hsec
Accidente,Baja,7.9,9740.91,EQ-0216,PRY-0436,2024-05-15,20260405_211439,sistema_hsec
Falla software,Media,3.2,34497.86,EQ-0708,PRY-0024,2024-12-01,20260405_211439,sistema_hsec
Rotura tubería,Baja,0.9,37680.23,EQ-0618,PRY-0432,2024-07-17,20260405_211439,sistema_hsec
Lluvia,BAJA,7.0,18373.22,EQ-1350,PRY-0427,2024-04-08,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,1.8,13318.39,EQ-1579,PRY-0153,2024-04-28,20260405_211439,sistema_hsec
Rotura tubería,Alta,0.5,36555.77,EQ-0777,PRY-0075,2024-02-17,20260405_211439,sistema_hsec
Rotura tubería,Baja,0.9,5817.73,EQ-0135,PRY-0362,2024-02-22,20260405_211439,sistema_hsec
Lluvia,Baja,11.6,24058.59,EQ-1389,PRY-0424,2024-08-24,20260405_211439,sistema_hsec
Accidente,Media,3.5,21409.14,EQ-1823,PRY-0042,2024-08-18,20260405_211439,sistema_hsec
Falla software,Baja,7.1,41672.76,EQ-1802,PRY-0099,2024-04-02,20260405_211439,sistema_hsec
Falla eléctrica,Baja,15.4,1743.25,EQ-1124,PRY-0397,2024-04-16,20260405_211439,sistema_hsec
Falla mecánica,Media,2.2,16454.33,EQ-0809,PRY-0199,2024-07-21,20260405_211439,sistema_hsec
Deslizamiento,Media,20.2,47416.71,EQ-1110,PRY-0404,2024-11-05,20260405_211439,sistema_hsec
Deslizamiento,BAJA,2.0,4694.97,EQ-0529,PRY-0405,2024-01-24,20260405_211439,sistema_hsec
Rotura tubería,Alta,16.0,10957.76,EQ-1326,PRY-0144,2024-05-05,20260405_211439,sistema_hsec
Falla mecánica,Baja,5.0,13310.06,EQ-1317,PRY-0152,2024-01-08,20260405_211439,sistema_hsec
Rotura tubería,Baja,2.6,3289.45,EQ-1763,PRY-0326,2024-06-20,20260405_211439,sistema_hsec
Rotura tubería,Alta,40.1,4874.34,EQ-1093,PRY-0312,2024-01-13,20260405_211439,sistema_hsec
Accidente,Media,0.8,40416.16,EQ-1814,PRY-0387,2024-03-11,20260405_211439,sistema_hsec
Falla software,Media,5.9,10057.96,EQ-0972,PRY-0063,2024-10-24,20260405_211439,sistema_hsec
Deslizamiento,Media,2.0,40077.88,EQ-1376,PRY-0332,2024-06-21,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,20.1,37378.09,EQ-1837,PRY-0392,2024-03-01,20260405_211439,sistema_hsec
Falla software,Media,2.4,42353.38,EQ-1737,PRY-0316,2024-02-02,20260405_211439,sistema_hsec
Accidente,BAJA,1.0,48861.34,EQ-1086,PRY-0473,2024-09-28,20260405_211439,sistema_hsec
Falla software,Crítica,1.5,20425.37,EQ-0783,PRY-0163,2024-04-23,20260405_211439,sistema_hsec
Falla mecánica,BAJA,0.4,26698.22,EQ-0665,PRY-0310,2024-08-15,20260405_211439,sistema_hsec
Deslizamiento,BAJA,9.1,15047.69,EQ-1952,PRY-0104,2024-07-03,20260405_211439,sistema_hsec
Rotura tubería,Baja,1.5,4122.41,EQ-1772,PRY-0239,2024-08-30,20260405_211439,sistema_hsec
Falla software,Crítica,2.2,23019.27,EQ-0874,PRY-0087,2024-06-09,20260405_211439,sistema_hsec
Falla mecánica,Media,0.2,33032.38,EQ-0005,PRY-0031,2024-10-08,20260405_211439,sistema_hsec
Falla eléctrica,Alta,16.9,47401.42,EQ-1230,PRY-0062,2024-02-04,20260405_211439,sistema_hsec
Falla software,Media,11.5,42992.45,EQ-1905,PRY-0363,2024-10-01,20260405_211439,sistema_hsec
Falla software,Alta,10.3,30220.18,EQ-0401,PRY-0134,2024-12-13,20260405_211439,sistema_hsec
Falla software,Alta,0.2,4417.38,EQ-0884,PRY-0013,2024-01-15,20260405_211439,sistema_hsec
Accidente,BAJA,6.4,30947.62,EQ-0223,PRY-0264,2024-01-28,20260405_211439,sistema_hsec
Rotura tubería,Crítica,6.1,27406.18,EQ-1927,PRY-0215,2024-02-17,20260405_211439,sistema_hsec
Lluvia,Alta,3.5,1769.33,EQ-0576,PRY-0079,2024-04-23,20260405_211439,sistema_hsec
Falla eléctrica,Alta,0.5,40128.4,EQ-0062,PRY-0018,2024-05-08,20260405_211439,sistema_hsec
Accidente,BAJA,4.5,50875.55,EQ-0288,PRY-0375,2024-06-19,20260405_211439,sistema_hsec
Deslizamiento,Baja,6.7,39689.45,EQ-1252,PRY-0050,2024-10-15,20260405_211439,sistema_hsec
Accidente,Media,1.1,44265.71,EQ-0447,PRY-0484,2024-10-27,20260405_211439,sistema_hsec
Lluvia,Baja,4.3,6071.89,EQ-0173,PRY-0478,2024-02-04,20260405_211439,sistema_hsec
Rotura tubería,BAJA,3.6,37675.44,EQ-1538,PRY-0339,2024-11-25,20260405_211439,sistema_hsec
Falla software,Media,3.8,42290.53,EQ-1841,PRY-0474,2024-05-28,20260405_211439,sistema_hsec
Lluvia,Baja,5.4,22728.27,EQ-1947,PRY-0037,2024-01-24,20260405_211439,sistema_hsec
Rotura tubería,Media,7.8,44429.18,EQ-1476,PRY-0336,2024-11-11,20260405_211439,sistema_hsec
Falla mecánica,critica,7.8,39558.62,EQ-0269,PRY-0500,2024-10-12,20260405_211439,sistema_hsec
Rotura tubería,Media,0.6,16396.13,EQ-1015,PRY-0487,2024-12-13,20260405_211439,sistema_hsec
Falla eléctrica,Crítica,19.5,23157.69,EQ-0940,PRY-0364,2024-12-07,20260405_211439,sistema_hsec
Falla software,Media,1.0,46375.64,EQ-1742,PRY-0356,2024-07-15,20260405_211439,sistema_hsec
Falla software,Alta,5.7,24612.09,EQ-0308,PRY-0046,2024-09-17,20260405_211439,sistema_hsec
Falla software,BAJA,5.6,6149.69,EQ-0903,PRY-0480,2024-11-24,20260405_211439,sistema_hsec
Lluvia,critica,0.6,45468.73,EQ-1363,PRY-0204,2024-07-09,20260405_211439,sistema_hsec
Falla eléctrica,Media,4.9,15936.63,EQ-1405,PRY-0246,2024-07-18,20260405_211439,sistema_hsec
Accidente,Alta,9.4,19152.8,EQ-1003,PRY-0419,2024-05-02,20260405_211439,sistema_hsec
Rotura tubería,Media,23.7,9464.98,EQ-0749,PRY-0337,2024-10-31,20260405_211439,sistema_hsec
Lluvia,Media,7.7,16053.97,EQ-0350,PRY-0375,2024-05-23,20260405_211439,sistema_hsec
Falla eléctrica,Baja,6.5,3228.4,EQ-0050,PRY-0165,2024-04-19,20260405_211439,sistema_hsec
Lluvia,Baja,-5.0,33402.78,EQ-1929,PRY-0008,2024-08-09,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,29.5,36903.93,EQ-1516,PRY-0311,2024-08-25,20260405_211439,sistema_hsec
Accidente,critica,3.0,46575.55,EQ-1916,PRY-0405,2024-02-01,20260405_211439,sistema_hsec
Deslizamiento,Media,14.3,1493.28,EQ-1665,PRY-0438,2024-10-06,20260405_211439,sistema_hsec
Falla mecánica,Crítica,6.4,51759.6,EQ-0572,PRY-0376,2024-04-16,20260405_211439,sistema_hsec
Rotura tubería,Media,2.9,47762.93,EQ-1649,PRY-0156,2024-02-07,20260405_211439,sistema_hsec
Accidente,critica,0.5,7705.03,EQ-1830,PRY-0221,2024-05-01,20260405_211439,sistema_hsec
Falla mecánica,Alta,21.3,17133.72,EQ-0788,PRY-0329,2024-02-05,20260405_211439,sistema_hsec
Falla eléctrica,Alta,4.9,41827.61,EQ-0086,PRY-0449,2024-03-31,20260405_211439,sistema_hsec
Lluvia,Baja,13.0,54144.83,EQ-0293,PRY-0268,2024-12-02,20260405_211439,sistema_hsec
Rotura tubería,Alta,6.9,36942.15,EQ-0888,PRY-0100,2024-09-29,20260405_211439,sistema_hsec
Rotura tubería,Crítica,5.6,47211.76,EQ-1318,PRY-0135,2024-08-25,20260405_211439,sistema_hsec
Rotura tubería,Alta,0.7,32504.33,EQ-1017,PRY-0010,2024-09-28,20260405_211439,sistema_hsec
Lluvia,Alta,8.5,22926.65,EQ-0647,PRY-0206,2024-10-31,20260405_211439,sistema_hsec
Falla software,Alta,24.8,44742.55,EQ-0151,PRY-0195,2024-09-03,20260405_211439,sistema_hsec
Lluvia,Baja,0.4,9367.02,EQ-0529,PRY-0014,2024-01-04,20260405_211439,sistema_hsec
Accidente,Crítica,0.4,29833.53,EQ-1660,PRY-0491,2024-12-17,20260405_211439,sistema_hsec
Falla software,BAJA,18.9,28818.81,EQ-1003,PRY-0056,2024-01-06,20260405_211439,sistema_hsec
Falla eléctrica,Media,9.0,37249.79,EQ-0364,PRY-0329,2024-11-11,20260405_211439,sistema_hsec
Falla mecánica,Baja,0.8,2459.32,EQ-1747,PRY-0291,2024-01-31,20260405_211439,sistema_hsec
Falla eléctrica,Baja,0.8,6433.52,EQ-1650,PRY-0139,2024-12-09,20260405_211439,sistema_hsec
Falla eléctrica,Alta,15.3,16146.43,EQ-1831,PRY-0446,2024-02-09,20260405_211439,sistema_hsec
Rotura tubería,Media,1.8,24487.44,EQ-0085,PRY-0394,2024-09-07,20260405_211439,sistema_hsec
Deslizamiento,Media,1.3,51259.2,EQ-0861,PRY-0113,2024-10-20,20260405_211439,sistema_hsec
Deslizamiento,Media,0.0,38442.72,EQ-1535,PRY-0286,2024-01-23,20260405_211439,sistema_hsec
Deslizamiento,Media,10.9,3574.66,EQ-0809,PRY-0044,2024-05-20,20260405_211439,sistema_hsec
Lluvia,Baja,0.2,26743.4,EQ-1768,PRY-0179,2024-08-28,20260405_211439,sistema_hsec
Rotura tubería,critica,0.6,41364.76,EQ-1560,PRY-0025,2024-02-05,20260405_211439,sistema_hsec
Lluvia,Media,3.8,39219.4,EQ-0309,PRY-0436,2024-10-24,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,2.1,30556.55,EQ-1347,PRY-0056,2024-09-20,20260405_211439,sistema_hsec
Falla mecánica,Media,2.9,12151.09,EQ-1732,PRY-0456,2024-04-12,20260405_211439,sistema_hsec
Falla eléctrica,Media,31.2,34414.28,EQ-0428,PRY-0498,2024-07-11,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,32.1,8614.82,EQ-1828,PRY-0368,2024-04-12,20260405_211439,sistema_hsec
Falla eléctrica,Baja,3.5,20694.33,EQ-0993,PRY-0289,2024-09-07,20260405_211439,sistema_hsec
Falla eléctrica,Baja,3.4,15835.1,EQ-1021,PRY-0455,2024-04-11,20260405_211439,sistema_hsec
Falla mecánica,critica,7.0,53877.33,EQ-0741,PRY-0427,2024-08-05,20260405_211439,sistema_hsec
Falla mecánica,BAJA,2.6,29983.85,EQ-0869,PRY-0227,2024-11-22,20260405_211439,sistema_hsec
Falla software,Baja,31.1,35266.72,EQ-1828,PRY-0068,2024-09-22,20260405_211439,sistema_hsec
Falla software,BAJA,0.6,12545.38,EQ-0980,PRY-0143,2024-04-05,20260405_211439,sistema_hsec
Falla software,Baja,13.6,54345.23,EQ-0164,PRY-0154,2024-10-27,20260405_211439,sistema_hsec
Falla software,critica,44.7,51249.93,EQ-1918,PRY-0463,2024-08-24,20260405_211439,sistema_hsec
Lluvia,Baja,3.0,13789.05,EQ-0565,PRY-0479,2024-12-24,20260405_211439,sistema_hsec
Falla eléctrica,Baja,9.3,40094.31,EQ-1619,PRY-0055,2024-01-09,20260405_211439,sistema_hsec
Falla mecánica,Alta,4.3,14270.22,EQ-0907,PRY-0189,2024-11-20,20260405_211439,sistema_hsec
Deslizamiento,Alta,8.7,2582.36,EQ-0963,PRY-0091,2024-07-11,20260405_211439,sistema_hsec
Falla eléctrica,critica,9.3,19216.32,EQ-0728,PRY-0450,2024-07-12,20260405_211439,sistema_hsec
Accidente,Alta,22.6,19744.52,EQ-1380,PRY-0290,2024-06-03,20260405_211439,sistema_hsec
Accidente,Baja,2.2,44625.65,EQ-0964,PRY-0477,2024-02-25,20260405_211439,sistema_hsec
Falla software,critica,11.6,18925.3,EQ-1471,PRY-0320,2024-05-08,20260405_211439,sistema_hsec
Falla software,BAJA,10.0,35911.99,EQ-1441,PRY-0365,2024-01-17,20260405_211439,sistema_hsec
Falla mecánica,Alta,11.5,48845.4,EQ-0739,PRY-0259,2024-03-19,20260405_211439,sistema_hsec
Accidente,critica,8.6,41115.93,EQ-0566,PRY-0029,2024-02-26,20260405_211439,sistema_hsec
Accidente,BAJA,17.9,32156.66,EQ-0255,PRY-0169,2024-04-13,20260405_211439,sistema_hsec
Falla software,BAJA,3.5,9179.39,EQ-0112,PRY-0305,2024-08-05,20260405_211439,sistema_hsec
Accidente,Media,5.6,1244.01,EQ-0265,PRY-0155,2024-03-10,20260405_211439,sistema_hsec
Falla mecánica,BAJA,1.1,48198.63,EQ-0398,PRY-0168,2024-04-08,20260405_211439,sistema_hsec
Falla software,BAJA,10.6,5531.43,EQ-0007,PRY-0415,2024-03-19,20260405_211439,sistema_hsec
Accidente,Media,5.8,20619.07,EQ-0945,PRY-0199,2024-07-21,20260405_211439,sistema_hsec
Falla mecánica,Media,9.6,30150.89,EQ-1506,PRY-0401,2024-09-25,20260405_211439,sistema_hsec
Falla mecánica,Baja,14.1,21917.84,EQ-0095,PRY-0137,2024-09-04,20260405_211439,sistema_hsec
Rotura tubería,Media,7.6,20416.29,EQ-0027,PRY-0463,2024-11-22,20260405_211439,sistema_hsec
Falla mecánica,Baja,2.8,3828.28,EQ-1167,PRY-0113,2024-06-14,20260405_211439,sistema_hsec
Lluvia,Media,0.3,9614.49,EQ-0828,PRY-0354,2024-01-01,20260405_211439,sistema_hsec
Lluvia,Baja,15.8,9140.86,EQ-1360,PRY-0208,2024-08-17,20260405_211439,sistema_hsec
Falla software,Baja,15.4,45542.84,EQ-0605,PRY-0488,2024-10-09,20260405_211439,sistema_hsec
Falla software,Alta,12.7,20990.0,EQ-1801,PRY-0348,2024-06-24,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,13.1,7824.28,EQ-1963,PRY-0120,2024-02-01,20260405_211439,sistema_hsec
Falla mecánica,Media,18.9,7691.17,EQ-1535,PRY-0078,2024-09-06,20260405_211439,sistema_hsec
Falla mecánica,Media,3.4,52625.53,EQ-0623,PRY-0353,2024-10-01,20260405_211439,sistema_hsec
Lluvia,Alta,0.4,51274.54,EQ-1933,PRY-0245,2024-02-06,20260405_211439,sistema_hsec
Falla eléctrica,Baja,8.4,318.92,EQ-1952,PRY-0225,2024-02-25,20260405_211439,sistema_hsec
Falla mecánica,critica,0.7,25219.52,EQ-1777,PRY-0124,2024-02-07,20260405_211439,sistema_hsec
Lluvia,Alta,17.6,37133.42,EQ-1974,PRY-0027,2024-12-14,20260405_211439,sistema_hsec
Rotura tubería,Crítica,22.7,39712.98,EQ-1285,PRY-0248,2024-02-03,20260405_211439,sistema_hsec
Accidente,Baja,22.2,11230.67,EQ-0852,PRY-0439,2024-06-26,20260405_211439,sistema_hsec
Rotura tubería,critica,0.1,46867.21,EQ-1111,PRY-0160,2024-11-02,20260405_211439,sistema_hsec
Falla software,Baja,10.6,17921.28,EQ-1773,PRY-0296,2024-01-03,20260405_211439,sistema_hsec
Accidente,Baja,8.5,40913.34,EQ-1040,PRY-0198,2024-05-05,20260405_211439,sistema_hsec
Falla eléctrica,critica,22.1,7917.85,EQ-0143,PRY-0442,2024-05-10,20260405_211439,sistema_hsec
Rotura tubería,Media,3.7,41591.01,EQ-1304,PRY-0426,2024-08-03,20260405_211439,sistema_hsec
Deslizamiento,Media,1.2,9173.53,EQ-1376,PRY-0310,2024-11-07,20260405_211439,sistema_hsec
Accidente,Media,20.2,41078.5,EQ-0179,PRY-0382,2024-08-11,20260405_211439,sistema_hsec
Rotura tubería,Baja,1.1,54243.95,EQ-1187,PRY-0326,2024-02-25,20260405_211439,sistema_hsec
Falla software,Baja,7.4,52306.47,EQ-1998,PRY-0391,2024-06-11,20260405_211439,sistema_hsec
Falla software,Media,1.6,34302.46,EQ-1206,PRY-0104,2024-03-17,20260405_211439,sistema_hsec
Falla mecánica,Media,2.6,22074.2,EQ-0714,PRY-0218,2024-01-13,20260405_211439,sistema_hsec
Deslizamiento,BAJA,14.2,44480.93,EQ-1303,PRY-0388,2024-07-09,20260405_211439,sistema_hsec
Falla software,BAJA,0.1,44865.52,EQ-0409,PRY-0194,2024-04-08,20260405_211439,sistema_hsec
Falla mecánica,Crítica,18.1,48014.28,EQ-0895,PRY-0158,2024-10-13,20260405_211439,sistema_hsec
Accidente,BAJA,6.7,6246.05,EQ-0318,PRY-0254,2024-09-06,20260405_211439,sistema_hsec
Falla mecánica,Baja,11.9,1899.22,EQ-0620,PRY-0488,2024-04-29,20260405_211439,sistema_hsec
Accidente,BAJA,3.2,40664.21,EQ-0235,PRY-0251,2024-08-03,20260405_211439,sistema_hsec
Falla software,critica,13.1,21740.99,EQ-1146,PRY-0496,2024-09-05,20260405_211439,sistema_hsec
Falla eléctrica,critica,34.0,19590.45,EQ-1699,PRY-0145,2024-12-05,20260405_211439,sistema_hsec
Falla software,Media,17.1,48956.99,EQ-0479,PRY-0262,2024-07-22,20260405_211439,sistema_hsec
Deslizamiento,Baja,5.3,39541.11,EQ-0450,PRY-0320,2024-10-24,20260405_211439,sistema_hsec
Accidente,Baja,0.6,54034.03,EQ-0468,PRY-0091,2024-03-17,20260405_211439,sistema_hsec
Lluvia,Media,1.0,47989.04,EQ-0204,PRY-0252,2024-10-12,20260405_211439,sistema_hsec
Rotura tubería,Alta,3.2,51803.9,EQ-1715,PRY-0461,2024-11-05,20260405_211439,sistema_hsec
Accidente,Media,4.1,24050.66,EQ-0386,PRY-0154,2024-10-24,20260405_211439,sistema_hsec
Falla eléctrica,Baja,19.7,9824.09,EQ-1347,PRY-0039,2024-09-23,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,23.3,35274.88,EQ-0985,PRY-0459,2024-10-29,20260405_211439,sistema_hsec
Deslizamiento,Baja,0.0,25910.99,EQ-0574,PRY-0460,2024-10-20,20260405_211439,sistema_hsec
Falla mecánica,BAJA,4.2,9467.02,EQ-0374,PRY-0355,2024-10-07,20260405_211439,sistema_hsec
Lluvia,critica,15.5,9121.8,EQ-1128,PRY-0431,2024-01-20,20260405_211439,sistema_hsec
Falla software,Crítica,0.1,14979.06,EQ-0728,PRY-0313,2024-11-13,20260405_211439,sistema_hsec
Rotura tubería,Media,-5.0,9418.52,EQ-0967,PRY-0071,2024-08-26,20260405_211439,sistema_hsec
Falla mecánica,Media,0.9,24885.79,EQ-1143,PRY-0072,2024-01-18,20260405_211439,sistema_hsec
Falla mecánica,Media,2.0,7064.86,EQ-1100,PRY-0453,2024-08-05,20260405_211439,sistema_hsec
Lluvia,Alta,0.2,36685.29,EQ-1637,PRY-0100,2024-06-24,20260405_211439,sistema_hsec
Rotura tubería,Media,6.2,8750.62,EQ-0628,PRY-0124,2024-01-16,20260405_211439,sistema_hsec
Falla mecánica,Media,-5.0,14289.98,EQ-1175,PRY-0088,2024-08-31,20260405_211439,sistema_hsec
Accidente,Media,4.2,16072.5,EQ-0660,PRY-0004,2024-08-22,20260405_211439,sistema_hsec
Accidente,Media,23.2,17568.27,EQ-0352,PRY-0480,2024-08-07,20260405_211439,sistema_hsec
Falla software,Media,6.5,32468.38,EQ-0621,PRY-0377,2024-06-14,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,11.0,44785.61,EQ-1995,PRY-0320,2024-07-21,20260405_211439,sistema_hsec
Accidente,BAJA,3.4,10534.25,EQ-1771,PRY-0211,2024-09-09,20260405_211439,sistema_hsec
Deslizamiento,Crítica,15.8,33273.18,EQ-1849,PRY-0344,2024-11-12,20260405_211439,sistema_hsec
Rotura tubería,BAJA,11.3,30613.35,EQ-1918,PRY-0181,2024-09-22,20260405_211439,sistema_hsec
Falla software,Alta,0.6,30569.72,EQ-1141,PRY-0342,2024-07-10,20260405_211439,sistema_hsec
Rotura tubería,Media,1.7,31674.71,EQ-0680,PRY-0081,2024-08-16,20260405_211439,sistema_hsec
Falla software,Alta,7.6,27413.57,EQ-0545,PRY-0412,2024-04-21,20260405_211439,sistema_hsec
Falla mecánica,Alta,9.0,36226.49,EQ-1638,PRY-0032,2024-11-26,20260405_211439,sistema_hsec
Rotura tubería,Alta,16.2,48688.14,EQ-0165,PRY-0288,2024-05-08,20260405_211439,sistema_hsec
Falla mecánica,Media,8.3,53101.13,EQ-0505,PRY-0145,2024-12-02,20260405_211439,sistema_hsec
Lluvia,BAJA,8.6,6271.63,EQ-1095,PRY-0423,2024-08-11,20260405_211439,sistema_hsec
Falla mecánica,Baja,9.0,45382.81,EQ-1253,PRY-0369,2024-11-08,20260405_211439,sistema_hsec
Accidente,BAJA,4.2,8386.99,EQ-1285,PRY-0313,2024-04-04,20260405_211439,sistema_hsec
Lluvia,Alta,0.1,4255.97,EQ-0164,PRY-0145,2024-07-07,20260405_211439,sistema_hsec
Falla mecánica,Alta,1.7,49538.3,EQ-1607,PRY-0221,2024-10-03,20260405_211439,sistema_hsec
Falla eléctrica,Baja,10.1,52014.64,EQ-0159,PRY-0367,2024-03-28,20260405_211439,sistema_hsec
Lluvia,Baja,1.3,5402.33,EQ-1351,PRY-0224,2024-09-11,20260405_211439,sistema_hsec
Lluvia,Media,3.7,48056.17,EQ-0056,PRY-0029,2024-04-21,20260405_211439,sistema_hsec
Rotura tubería,BAJA,8.3,441.06,EQ-1397,PRY-0077,2024-01-03,20260405_211439,sistema_hsec
Lluvia,Media,5.2,1067.56,EQ-1610,PRY-0390,2024-03-10,20260405_211439,sistema_hsec
Falla eléctrica,Alta,15.1,5463.64,EQ-1426,PRY-0236,2024-12-06,20260405_211439,sistema_hsec
