equipo_id,tipo_equipo,horas_trabajadas,combustible_L,estado,eficiencia_pct,fecha_registro,_ingested_at,_source
EQ-1365,Retroexcavadora,2121.7,1975.9,null,54.4,2024-05-14,20260405_172418,iot_telemetry
EQ-0641,Rodillo,1808.7,3377.8,null,73.6,2024-01-31,20260405_172418,iot_telemetry
EQ-0443,Compactadora,175.1,5488.1,Operativo,63.8,2024-03-13,20260405_172418,iot_telemetry
EQ-1059,Rodillo,1469.8,1910.5,Mantenimiento,99.3,2024-10-04,20260405_172418,iot_telemetry
EQ-1480,Volquete,17.0,3894.3,Mantenimiento,51.3,2024-12-18,20260405_172418,iot_telemetry
EQ-1892,Pavimentadora,1687.7,3616.5,Operativo,87.5,2024-03-19,20260405_172418,iot_telemetry
EQ-0611,Retroexcavadora,256.2,3702.4,Falla crítica,104.9,2024-04-20,20260405_172418,iot_telemetry
EQ-0753,Retroexcavadora,759.9,1042.8,En espera,93.8,2024-04-02,20260405_172418,iot_telemetry
EQ-0062,Compactadora,398.7,202.2,Operativo,87.6,2024-03-02,20260405_172418,iot_telemetry
EQ-0196,Motoniveladora,1049.9,4521.9,En espera,60.1,2024-09-25,20260405_172418,iot_telemetry
EQ-0629,Motoniveladora,1552.6,2443.0,Mantenimiento,49.7,2024-06-28,20260405_172418,iot_telemetry
EQ-1636,Excavadora,1519.3,4671.6,null,76.0,2024-04-24,20260405_172418,iot_telemetry
EQ-1117,Excavadora,1744.8,4799.0,En espera,45.5,2024-12-21,20260405_172418,iot_telemetry
EQ-1344,Grúa,1073.9,1679.1,Operativo,104.9,2024-04-10,20260405_172418,iot_telemetry
EQ-1170,Motoniveladora,447.4,2976.9,Operativo,54.4,2024-04-11,20260405_172418,iot_telemetry
EQ-1948,Retroexcavadora,376.0,2961.7,Operativo,48.7,2024-07-22,20260405_172418,iot_telemetry
EQ-1874,Pavimentadora,949.2,1810.1,Falla crítica,73.5,2024-10-13,20260405_172418,iot_telemetry
EQ-0167,Grúa,800.6,1430.2,null,91.4,2024-03-23,20260405_172418,iot_telemetry
EQ-0164,Compactadora,1974.2,2314.4,OPERATIVO,50.3,2024-04-06,20260405_172418,iot_telemetry
EQ-1848,Compactadora,1699.2,2804.7,Operativo,101.5,2024-01-16,20260405_172418,iot_telemetry
EQ-1897,Pavimentadora,1312.8,3964.7,En espera,99.5,2024-01-24,20260405_172418,iot_telemetry
EQ-0656,Rodillo,1265.5,2347.4,null,98.8,2024-03-19,20260405_172418,iot_telemetry
EQ-0941,Rodillo,2037.2,1373.3,OPERATIVO,61.7,2024-07-03,20260405_172418,iot_telemetry
EQ-1478,Compactadora,365.2,2844.1,Operativo,47.6,2024-01-09,20260405_172418,iot_telemetry
EQ-1466,Excavadora,2137.6,2585.5,Mantenimiento,63.2,2024-06-07,20260405_172418,iot_telemetry
EQ-1609,Volquete,1092.4,4016.2,Operativo,58.4,2024-06-20,20260405_172418,iot_telemetry
EQ-1585,Compactadora,1822.0,1205.6,Mantenimiento,56.3,2024-05-03,20260405_172418,iot_telemetry
EQ-1560,Motoniveladora,1121.8,3950.9,En espera,45.8,2024-07-30,20260405_172418,iot_telemetry
EQ-1026,Pavimentadora,1406.9,5081.0,Falla crítica,73.4,2024-10-18,20260405_172418,iot_telemetry
EQ-0799,Volquete,1930.0,4344.1,En espera,103.7,2024-08-20,20260405_172418,iot_telemetry
EQ-1042,Compactadora,1506.4,5393.0,Falla crítica,84.6,2024-06-29,20260405_172418,iot_telemetry
EQ-0793,Motoniveladora,1697.2,1516.1,Mantenimiento,100.8,2024-11-16,20260405_172418,iot_telemetry
EQ-0810,Excavadora,40.2,3277.4,En espera,44.7,2024-01-17,20260405_172418,iot_telemetry
EQ-0204,Rodillo,1537.2,3946.4,Falla crítica,58.5,2024-09-01,20260405_172418,iot_telemetry
EQ-1626,Rodillo,659.0,3724.0,Operativo,42.8,2024-11-14,20260405_172418,iot_telemetry
EQ-1618,Volquete,25.7,3604.3,En espera,46.2,2024-06-18,20260405_172418,iot_telemetry
EQ-1292,Motoniveladora,848.9,3469.3,Operativo,86.7,2024-03-26,20260405_172418,iot_telemetry
EQ-1817,Motoniveladora,1663.7,2372.0,OPERATIVO,90.6,2024-12-14,20260405_172418,iot_telemetry
EQ-1590,Pavimentadora,276.9,4817.1,Mantenimiento,45.4,2024-02-23,20260405_172418,iot_telemetry
EQ-0999,Excavadora,2089.0,2980.0,Falla crítica,100.2,2024-09-05,20260405_172418,iot_telemetry
EQ-1313,Retroexcavadora,972.0,4463.9,Mantenimiento,49.4,2024-03-02,20260405_172418,iot_telemetry
EQ-0028,Motoniveladora,1736.3,4817.5,En espera,99.6,2024-04-30,20260405_172418,iot_telemetry
EQ-0636,Excavadora,125.7,2039.0,null,57.9,2024-02-03,20260405_172418,iot_telemetry
EQ-0760,Volquete,1505.0,56.5,OPERATIVO,69.8,2024-08-07,20260405_172418,iot_telemetry
EQ-0985,Pavimentadora,1624.9,928.4,null,95.3,2024-10-17,20260405_172418,iot_telemetry
EQ-0691,Volquete,1253.0,1253.0,Falla crítica,43.1,2024-08-23,20260405_172418,iot_telemetry
EQ-0657,Pavimentadora,142.3,1331.0,Mantenimiento,100.6,2024-04-03,20260405_172418,iot_telemetry
EQ-1491,Rodillo,1833.9,2289.6,Operativo,82.3,2024-07-02,20260405_172418,iot_telemetry
EQ-1341,Compactadora,226.6,5188.2,Operativo,74.6,2024-11-16,20260405_172418,iot_telemetry
EQ-1690,Pavimentadora,761.4,624.8,OPERATIVO,61.9,2024-06-29,20260405_172418,iot_telemetry
EQ-0522,Volquete,786.8,3349.5,En espera,43.5,2024-12-19,20260405_172418,iot_telemetry
EQ-1611,Motoniveladora,840.3,4573.6,null,100.4,2024-10-19,20260405_172418,iot_telemetry
EQ-0007,Grúa,766.5,2205.5,OPERATIVO,99.8,2024-10-01,20260405_172418,iot_telemetry
EQ-0174,Rodillo,123.9,2196.5,OPERATIVO,93.2,2024-01-26,20260405_172418,iot_telemetry
EQ-1539,Compactadora,245.4,3806.6,OPERATIVO,95.7,2024-02-23,20260405_172418,iot_telemetry
EQ-0525,Pavimentadora,2155.2,745.1,null,100.5,2024-04-16,20260405_172418,iot_telemetry
EQ-0381,Grúa,2135.0,2274.3,En espera,99.4,2024-07-12,20260405_172418,iot_telemetry
EQ-0134,Rodillo,1046.7,2134.9,Operativo,42.8,2024-03-09,20260405_172418,iot_telemetry
EQ-1851,Rodillo,729.0,5270.9,null,52.0,2024-08-10,20260405_172418,iot_telemetry
EQ-0114,Motoniveladora,1208.1,5173.5,OPERATIVO,62.3,2024-12-31,20260405_172418,iot_telemetry
EQ-0577,Compactadora,1625.7,3440.1,Operativo,76.4,2024-03-28,20260405_172418,iot_telemetry
EQ-0119,Retroexcavadora,519.0,3108.1,OPERATIVO,96.6,2024-06-03,20260405_172418,iot_telemetry
EQ-0030,Compactadora,478.6,4199.0,null,82.8,2024-04-08,20260405_172418,iot_telemetry
EQ-0614,Compactadora,544.6,3847.6,En espera,104.7,2024-05-24,20260405_172418,iot_telemetry
EQ-1025,Volquete,2095.0,1014.5,En espera,45.2,2024-05-01,20260405_172418,iot_telemetry
EQ-0905,Grúa,523.6,3539.2,Falla crítica,55.7,2024-07-27,20260405_172418,iot_telemetry
EQ-0115,Compactadora,930.5,268.0,null,101.6,2024-10-30,20260405_172418,iot_telemetry
EQ-1437,Compactadora,1537.5,3981.5,Operativo,65.4,2024-10-13,20260405_172418,iot_telemetry
EQ-1206,Retroexcavadora,1220.2,1407.5,Operativo,91.3,2024-05-19,20260405_172418,iot_telemetry
EQ-1258,Volquete,-1.0,5454.8,Falla crítica,90.7,2024-11-06,20260405_172418,iot_telemetry
EQ-1033,Compactadora,1120.9,5380.5,Mantenimiento,80.5,2024-12-28,20260405_172418,iot_telemetry
EQ-0199,Excavadora,373.0,3136.7,null,54.9,2024-03-23,20260405_172418,iot_telemetry
EQ-1575,Volquete,967.2,4585.6,Falla crítica,42.5,2024-07-03,20260405_172418,iot_telemetry
EQ-0941,Excavadora,551.0,4976.1,null,91.9,2024-05-11,20260405_172418,iot_telemetry
EQ-0194,Pavimentadora,1912.6,4185.1,OPERATIVO,102.7,2024-06-03,20260405_172418,iot_telemetry
EQ-0018,Compactadora,314.9,2858.0,Operativo,95.6,2024-07-03,20260405_172418,iot_telemetry
EQ-1498,Retroexcavadora,1814.0,1084.4,En espera,76.8,2024-01-28,20260405_172418,iot_telemetry
EQ-0372,Compactadora,1052.5,2233.4,null,76.3,2024-04-20,20260405_172418,iot_telemetry
EQ-0433,Compactadora,1816.5,2118.7,En espera,79.9,2024-09-19,20260405_172418,iot_telemetry
EQ-0591,Pavimentadora,1077.8,2387.1,null,73.8,2024-02-24,20260405_172418,iot_telemetry
EQ-1712,Excavadora,1547.0,2177.6,OPERATIVO,42.8,2024-03-05,20260405_172418,iot_telemetry
EQ-1266,Motoniveladora,-1.0,493.1,Operativo,82.4,2024-06-25,20260405_172418,iot_telemetry
EQ-1997,Compactadora,1793.9,4084.8,En espera,79.2,2024-07-02,20260405_172418,iot_telemetry
EQ-1027,Retroexcavadora,899.9,2705.9,En espera,55.7,2024-10-22,20260405_172418,iot_telemetry
EQ-0956,Motoniveladora,308.6,2688.5,Falla crítica,88.9,2024-05-22,20260405_172418,iot_telemetry
EQ-1582,Volquete,875.1,3781.5,OPERATIVO,70.4,2024-05-22,20260405_172418,iot_telemetry
EQ-1939,Volquete,584.1,2473.6,null,42.3,2024-05-24,20260405_172418,iot_telemetry
EQ-1776,Excavadora,1680.6,4837.8,En espera,97.7,2024-04-13,20260405_172418,iot_telemetry
EQ-1340,Grúa,430.8,2495.7,Operativo,67.5,2024-05-04,20260405_172418,iot_telemetry
EQ-0865,Pavimentadora,1304.3,4606.5,null,72.4,2024-10-27,20260405_172418,iot_telemetry
EQ-0577,Rodillo,1156.4,4031.7,Falla crítica,95.5,2024-02-15,20260405_172418,iot_telemetry
EQ-1979,Motoniveladora,1669.2,2738.9,Falla crítica,57.8,2024-09-10,20260405_172418,iot_telemetry
EQ-1016,Compactadora,1641.2,1389.7,Operativo,42.3,2024-06-18,20260405_172418,iot_telemetry
EQ-1321,Excavadora,2187.7,1769.9,En espera,61.2,2024-07-15,20260405_172418,iot_telemetry
EQ-0297,Excavadora,336.6,242.7,Mantenimiento,60.5,2024-01-11,20260405_172418,iot_telemetry
EQ-0875,Pavimentadora,1295.9,2767.3,Operativo,81.3,2024-06-25,20260405_172418,iot_telemetry
EQ-0834,Grúa,1081.8,4107.7,null,75.3,2024-12-15,20260405_172418,iot_telemetry
EQ-0681,Pavimentadora,1850.6,4701.7,Operativo,72.3,2024-08-05,20260405_172418,iot_telemetry
EQ-1444,Retroexcavadora,2175.8,3536.8,Operativo,75.8,2024-09-26,20260405_172418,iot_telemetry
EQ-1907,Grúa,1558.1,906.2,OPERATIVO,50.8,2024-02-17,20260405_172418,iot_telemetry
EQ-0594,Rodillo,310.1,5478.2,En espera,65.9,2024-08-08,20260405_172418,iot_telemetry
EQ-0080,Compactadora,362.6,2423.6,Mantenimiento,75.9,2024-04-15,20260405_172418,iot_telemetry
EQ-1043,Rodillo,1433.4,334.7,null,101.7,2024-01-17,20260405_172418,iot_telemetry
EQ-1278,Rodillo,1731.6,2678.4,Operativo,59.8,2024-01-24,20260405_172418,iot_telemetry
EQ-1847,Rodillo,1319.8,1595.0,Operativo,51.6,2024-01-08,20260405_172418,iot_telemetry
EQ-1765,Compactadora,1598.4,2726.8,null,73.9,2024-07-28,20260405_172418,iot_telemetry
EQ-0568,Grúa,1719.8,3453.9,En espera,90.6,2024-07-03,20260405_172418,iot_telemetry
EQ-0165,Pavimentadora,1559.5,4175.9,Operativo,100.9,2024-08-16,20260405_172418,iot_telemetry
EQ-0178,Retroexcavadora,931.4,4769.6,OPERATIVO,68.8,2024-07-18,20260405_172418,iot_telemetry
EQ-1919,Motoniveladora,1125.3,4964.4,Mantenimiento,73.0,2024-11-30,20260405_172418,iot_telemetry
EQ-0710,Motoniveladora,1193.4,2862.1,En espera,59.8,2024-10-14,20260405_172418,iot_telemetry
EQ-0861,Excavadora,1817.7,3470.9,Operativo,84.0,2024-01-08,20260405_172418,iot_telemetry
EQ-0744,Motoniveladora,1438.3,2346.8,Operativo,51.8,2024-04-07,20260405_172418,iot_telemetry
EQ-1534,Excavadora,1577.5,4677.3,En espera,51.8,2024-09-15,20260405_172418,iot_telemetry
EQ-1529,Motoniveladora,178.3,2776.7,null,59.1,2024-12-10,20260405_172418,iot_telemetry
EQ-0192,Motoniveladora,1778.7,1641.9,Mantenimiento,76.7,2024-11-26,20260405_172418,iot_telemetry
EQ-1957,Excavadora,1044.4,3866.9,OPERATIVO,80.4,2024-05-22,20260405_172418,iot_telemetry
EQ-0697,Retroexcavadora,1489.8,3858.2,OPERATIVO,62.6,2024-12-09,20260405_172418,iot_telemetry
EQ-1567,Motoniveladora,491.4,4125.5,OPERATIVO,77.3,2024-06-15,20260405_172418,iot_telemetry
EQ-0228,Rodillo,596.2,1994.7,Operativo,50.3,2024-11-10,20260405_172418,iot_telemetry
EQ-0033,Compactadora,2008.2,1142.4,null,62.2,2024-08-19,20260405_172418,iot_telemetry
EQ-0967,Motoniveladora,780.1,3982.3,En espera,104.9,2024-01-27,20260405_172418,iot_telemetry
EQ-1876,Retroexcavadora,890.3,2557.9,Mantenimiento,75.4,2024-11-21,20260405_172418,iot_telemetry
EQ-1376,Excavadora,1003.5,806.7,Falla crítica,85.6,2024-02-18,20260405_172418,iot_telemetry
EQ-1347,Grúa,1302.1,219.0,OPERATIVO,67.7,2024-11-20,20260405_172418,iot_telemetry
EQ-0738,Grúa,1976.9,4380.5,null,48.6,2024-04-29,20260405_172418,iot_telemetry
EQ-1561,Rodillo,1620.1,3261.2,En espera,75.1,2024-11-20,20260405_172418,iot_telemetry
EQ-0684,Rodillo,505.0,2798.3,Mantenimiento,47.0,2024-08-31,20260405_172418,iot_telemetry
EQ-1435,Pavimentadora,1931.5,655.9,null,74.3,2024-02-23,20260405_172418,iot_telemetry
EQ-0836,Rodillo,175.2,958.3,OPERATIVO,70.8,2024-10-01,20260405_172418,iot_telemetry
EQ-1783,Motoniveladora,754.6,4440.0,Falla crítica,57.2,2024-05-27,20260405_172418,iot_telemetry
EQ-1773,Grúa,510.7,2202.5,Mantenimiento,81.2,2024-11-20,20260405_172418,iot_telemetry
EQ-0210,Rodillo,784.5,1392.0,OPERATIVO,96.2,2024-08-12,20260405_172418,iot_telemetry
EQ-0289,Motoniveladora,1786.3,2610.3,Operativo,46.4,2024-01-12,20260405_172418,iot_telemetry
EQ-0139,Motoniveladora,215.5,1675.1,Mantenimiento,42.3,2024-10-11,20260405_172418,iot_telemetry
EQ-0920,Motoniveladora,-1.0,3057.6,Mantenimiento,56.4,2024-01-29,20260405_172418,iot_telemetry
EQ-1076,Volquete,1619.6,2361.9,OPERATIVO,104.2,2024-01-17,20260405_172418,iot_telemetry
EQ-1936,Retroexcavadora,1918.1,3532.4,null,103.2,2024-02-03,20260405_172418,iot_telemetry
EQ-1141,Pavimentadora,500.2,1242.4,En espera,40.2,2024-01-21,20260405_172418,iot_telemetry
EQ-0671,Pavimentadora,1415.3,2168.5,Falla crítica,83.7,2024-02-09,20260405_172418,iot_telemetry
EQ-0304,Motoniveladora,841.7,3403.9,Operativo,87.5,2024-04-22,20260405_172418,iot_telemetry
EQ-0165,Grúa,609.3,468.8,null,54.1,2024-04-02,20260405_172418,iot_telemetry
EQ-1221,Compactadora,1420.1,3213.3,Falla crítica,74.2,2024-01-23,20260405_172418,iot_telemetry
EQ-1395,Retroexcavadora,2101.0,3983.7,En espera,75.6,2024-11-17,20260405_172418,iot_telemetry
EQ-1117,Grúa,1412.8,701.7,Mantenimiento,74.5,2024-09-13,20260405_172418,iot_telemetry
EQ-0793,Rodillo,122.7,3709.6,null,89.3,2024-07-02,20260405_172418,iot_telemetry
EQ-1314,Compactadora,931.4,539.1,null,93.1,2024-06-23,20260405_172418,iot_telemetry
EQ-1510,Grúa,1078.2,3936.9,Falla crítica,56.2,2024-07-04,20260405_172418,iot_telemetry
EQ-0797,Rodillo,1060.1,593.5,Mantenimiento,93.1,2024-02-06,20260405_172418,iot_telemetry
EQ-0633,Grúa,444.9,3442.4,Falla crítica,83.8,2024-03-08,20260405_172418,iot_telemetry
EQ-1982,Volquete,442.2,5164.8,Mantenimiento,62.5,2024-06-18,20260405_172418,iot_telemetry
EQ-0071,Motoniveladora,482.3,2423.0,null,72.6,2024-05-13,20260405_172418,iot_telemetry
EQ-0130,Retroexcavadora,1932.0,743.1,Operativo,40.2,2024-12-25,20260405_172418,iot_telemetry
EQ-1894,Rodillo,594.5,808.4,Mantenimiento,62.9,2024-04-26,20260405_172418,iot_telemetry
EQ-1701,Excavadora,205.8,4467.4,OPERATIVO,84.7,2024-08-15,20260405_172418,iot_telemetry
EQ-1270,Compactadora,1789.5,3305.8,OPERATIVO,46.2,2024-08-27,20260405_172418,iot_telemetry
EQ-1820,Grúa,92.5,5152.0,null,80.5,2024-01-04,20260405_172418,iot_telemetry
EQ-0786,Motoniveladora,1884.7,449.7,Mantenimiento,60.4,2024-02-13,20260405_172418,iot_telemetry
EQ-1357,Volquete,1624.2,3059.0,Falla crítica,70.4,2024-10-23,20260405_172418,iot_telemetry
EQ-0415,Grúa,2142.8,3435.4,OPERATIVO,47.9,2024-01-05,20260405_172418,iot_telemetry
EQ-1711,Grúa,188.0,4354.9,Falla crítica,89.8,2024-12-12,20260405_172418,iot_telemetry
EQ-0470,Rodillo,1995.9,546.5,Operativo,87.9,2024-03-11,20260405_172418,iot_telemetry
EQ-0949,Pavimentadora,261.8,4858.8,Operativo,53.3,2024-05-16,20260405_172418,iot_telemetry
EQ-1069,Retroexcavadora,502.6,3718.4,OPERATIVO,103.6,2024-11-29,20260405_172418,iot_telemetry
EQ-1059,Compactadora,633.3,3692.1,null,81.7,2024-01-31,20260405_172418,iot_telemetry
EQ-0085,Retroexcavadora,289.9,519.7,Falla crítica,68.9,2024-08-22,20260405_172418,iot_telemetry
EQ-1731,Grúa,1593.1,5205.7,Falla crítica,86.8,2024-11-29,20260405_172418,iot_telemetry
EQ-1672,Excavadora,670.6,2238.5,OPERATIVO,79.4,2024-03-30,20260405_172418,iot_telemetry
EQ-1272,Motoniveladora,1227.7,474.3,OPERATIVO,56.5,2024-07-09,20260405_172418,iot_telemetry
EQ-1679,Compactadora,1811.6,2247.7,Mantenimiento,74.5,2024-09-27,20260405_172418,iot_telemetry
EQ-0951,Motoniveladora,824.9,1078.8,Mantenimiento,88.0,2024-07-07,20260405_172418,iot_telemetry
EQ-0708,Grúa,2027.2,1197.5,OPERATIVO,77.2,2024-04-08,20260405_172418,iot_telemetry
EQ-0708,Grúa,1921.9,2350.6,null,47.3,2024-03-19,20260405_172418,iot_telemetry
EQ-0764,Rodillo,1127.1,4686.3,Falla crítica,94.7,2024-07-11,20260405_172418,iot_telemetry
EQ-1401,Motoniveladora,1159.7,4307.6,Falla crítica,68.4,2024-02-15,20260405_172418,iot_telemetry
EQ-1363,Retroexcavadora,942.0,2368.8,Falla crítica,79.5,2024-06-13,20260405_172418,iot_telemetry
EQ-1762,Motoniveladora,112.1,4155.2,null,63.5,2024-10-30,20260405_172418,iot_telemetry
EQ-1941,Rodillo,1100.9,1283.2,Falla crítica,75.8,2024-11-04,20260405_172418,iot_telemetry
EQ-0616,Motoniveladora,1129.9,1749.3,En espera,94.7,2024-07-28,20260405_172418,iot_telemetry
EQ-0244,Motoniveladora,1903.9,382.3,OPERATIVO,64.5,2024-04-19,20260405_172418,iot_telemetry
EQ-0111,Retroexcavadora,-1.0,2275.5,Mantenimiento,54.4,2024-08-18,20260405_172418,iot_telemetry
EQ-0717,Pavimentadora,457.1,1596.2,null,71.8,2024-10-03,20260405_172418,iot_telemetry
EQ-1162,Excavadora,1136.6,4047.4,OPERATIVO,53.1,2024-03-03,20260405_172418,iot_telemetry
EQ-1672,Rodillo,1474.8,1676.4,Operativo,55.7,2024-09-03,20260405_172418,iot_telemetry
EQ-1304,Volquete,2081.5,1819.6,null,94.5,2024-12-19,20260405_172418,iot_telemetry
EQ-0990,Retroexcavadora,870.7,3673.6,null,45.1,2024-06-12,20260405_172418,iot_telemetry
EQ-1843,Excavadora,176.8,2295.9,Falla crítica,85.8,2024-03-17,20260405_172418,iot_telemetry
EQ-1289,Grúa,2077.3,4841.4,null,92.4,2024-05-30,20260405_172418,iot_telemetry
EQ-1782,Retroexcavadora,291.5,2300.1,Mantenimiento,59.5,2024-05-20,20260405_172418,iot_telemetry
EQ-0654,Compactadora,1065.4,511.8,Falla crítica,65.2,2024-05-10,20260405_172418,iot_telemetry
EQ-0544,Excavadora,1489.6,2934.4,Mantenimiento,69.4,2024-08-25,20260405_172418,iot_telemetry
EQ-0152,Compactadora,539.0,1873.7,null,100.0,2024-02-14,20260405_172418,iot_telemetry
EQ-0739,Volquete,1762.7,3576.9,null,103.8,2024-05-23,20260405_172418,iot_telemetry
EQ-0904,Grúa,1158.2,2823.1,En espera,92.6,2024-10-21,20260405_172418,iot_telemetry
EQ-0722,Rodillo,1610.2,4573.4,Mantenimiento,86.2,2024-07-08,20260405_172418,iot_telemetry
EQ-0542,Rodillo,1794.2,1757.1,Mantenimiento,87.3,2024-04-25,20260405_172418,iot_telemetry
EQ-0856,Volquete,2039.1,4304.5,OPERATIVO,79.9,2024-09-17,20260405_172418,iot_telemetry
EQ-0803,Rodillo,261.3,2705.6,Operativo,93.2,2024-02-26,20260405_172418,iot_telemetry
EQ-0101,Retroexcavadora,1051.1,4576.6,Mantenimiento,76.5,2024-02-15,20260405_172418,iot_telemetry
EQ-1906,Excavadora,1125.9,3587.2,Falla crítica,78.5,2024-03-23,20260405_172418,iot_telemetry
EQ-0353,Rodillo,889.3,3649.5,null,78.7,2024-10-11,20260405_172418,iot_telemetry
EQ-0295,Motoniveladora,710.9,3293.3,OPERATIVO,48.5,2024-12-11,20260405_172418,iot_telemetry
EQ-0765,Compactadora,262.7,600.9,En espera,68.5,2024-05-05,20260405_172418,iot_telemetry
EQ-1818,Volquete,1944.7,1947.5,En espera,47.4,2024-08-31,20260405_172418,iot_telemetry
EQ-0686,Rodillo,2067.6,768.9,OPERATIVO,53.8,2024-05-01,20260405_172418,iot_telemetry
EQ-1483,Grúa,989.0,5495.3,null,80.2,2024-04-20,20260405_172418,iot_telemetry
EQ-0080,Rodillo,2014.7,480.4,Operativo,42.4,2024-08-11,20260405_172418,iot_telemetry
EQ-0252,Compactadora,266.3,2086.1,Falla crítica,57.9,2024-06-23,20260405_172418,iot_telemetry
EQ-0844,Retroexcavadora,1553.8,2533.3,Falla crítica,94.9,2024-05-16,20260405_172418,iot_telemetry
EQ-0445,Grúa,144.5,5102.2,null,89.8,2024-01-19,20260405_172418,iot_telemetry
EQ-1772,Pavimentadora,449.0,5104.7,En espera,49.6,2024-11-17,20260405_172418,iot_telemetry
EQ-0988,Compactadora,520.7,488.8,Operativo,90.7,2024-09-14,20260405_172418,iot_telemetry
EQ-0409,Pavimentadora,676.9,4535.1,Mantenimiento,73.7,2024-04-22,20260405_172418,iot_telemetry
EQ-0274,Motoniveladora,322.1,774.9,Mantenimiento,104.5,2024-10-01,20260405_172418,iot_telemetry
EQ-0610,Motoniveladora,1769.9,4712.5,Operativo,91.7,2024-06-22,20260405_172418,iot_telemetry
EQ-1729,Rodillo,858.1,4847.5,OPERATIVO,45.1,2024-11-09,20260405_172418,iot_telemetry
EQ-0822,Excavadora,1397.6,768.6,En espera,46.1,2024-10-15,20260405_172418,iot_telemetry
EQ-1666,Pavimentadora,1225.0,2888.4,null,61.0,2024-06-25,20260405_172418,iot_telemetry
EQ-0847,Compactadora,1408.0,2585.8,Mantenimiento,44.6,2024-05-12,20260405_172418,iot_telemetry
EQ-0162,Motoniveladora,794.8,3873.2,En espera,84.0,2024-02-09,20260405_172418,iot_telemetry
EQ-0266,Compactadora,1983.9,2018.5,Mantenimiento,41.7,2024-08-27,20260405_172418,iot_telemetry
EQ-0794,Volquete,-1.0,349.7,Mantenimiento,97.9,2024-07-21,20260405_172418,iot_telemetry
EQ-1153,Excavadora,1244.3,3678.3,En espera,75.0,2024-11-22,20260405_172418,iot_telemetry
EQ-1751,Volquete,946.0,3427.2,Mantenimiento,55.6,2024-06-19,20260405_172418,iot_telemetry
EQ-0996,Compactadora,244.2,692.9,null,74.7,2024-04-24,20260405_172418,iot_telemetry
EQ-0599,Grúa,782.4,5324.5,Operativo,97.1,2024-01-31,20260405_172418,iot_telemetry
EQ-1875,Grúa,781.5,1343.0,En espera,40.2,2024-08-19,20260405_172418,iot_telemetry
EQ-1680,Retroexcavadora,22.3,1112.5,Operativo,75.6,2024-09-29,20260405_172418,iot_telemetry
EQ-1365,Motoniveladora,34.6,4559.4,En espera,45.6,2024-09-04,20260405_172418,iot_telemetry
EQ-0702,Compactadora,384.6,2111.3,En espera,52.9,2024-10-23,20260405_172418,iot_telemetry
EQ-1326,Excavadora,1673.6,5128.7,OPERATIVO,44.6,2024-02-27,20260405_172418,iot_telemetry
EQ-0436,Excavadora,2082.0,2003.0,null,102.2,2024-01-29,20260405_172418,iot_telemetry
EQ-1676,Pavimentadora,57.9,2982.6,null,89.6,2024-10-17,20260405_172418,iot_telemetry
EQ-0738,Grúa,1430.4,2651.2,Falla crítica,77.5,2024-05-01,20260405_172418,iot_telemetry
EQ-1968,Excavadora,733.9,2608.6,OPERATIVO,49.3,2024-03-23,20260405_172418,iot_telemetry
EQ-1300,Retroexcavadora,799.9,5270.8,null,82.1,2024-07-10,20260405_172418,iot_telemetry
EQ-0793,Grúa,634.5,3423.4,OPERATIVO,76.4,2024-06-18,20260405_172418,iot_telemetry
EQ-0196,Pavimentadora,1504.5,5009.7,En espera,96.3,2024-01-03,20260405_172418,iot_telemetry
EQ-1780,Pavimentadora,1409.8,474.6,Falla crítica,40.2,2024-04-24,20260405_172418,iot_telemetry
EQ-0540,Rodillo,2054.1,248.6,null,81.2,2024-08-13,20260405_172418,iot_telemetry
EQ-0764,Pavimentadora,1550.1,1789.5,En espera,64.8,2024-10-28,20260405_172418,iot_telemetry
EQ-0321,Motoniveladora,305.3,3917.1,Mantenimiento,87.0,2024-04-17,20260405_172418,iot_telemetry
EQ-0175,Pavimentadora,845.6,510.7,Falla crítica,65.1,2024-01-19,20260405_172418,iot_telemetry
EQ-1220,Motoniveladora,458.5,2165.3,Mantenimiento,57.9,2024-04-08,20260405_172418,iot_telemetry
EQ-0682,Grúa,756.9,3566.2,Mantenimiento,41.7,2024-12-13,20260405_172418,iot_telemetry
EQ-0829,Compactadora,802.6,2213.2,En espera,100.3,2024-03-14,20260405_172418,iot_telemetry
EQ-0049,Compactadora,1724.5,387.7,Falla crítica,48.7,2024-02-09,20260405_172418,iot_telemetry
EQ-1104,Motoniveladora,1656.8,851.3,En espera,51.9,2024-01-14,20260405_172418,iot_telemetry
